722065 JACKSONVILLE NAS       FL  -5  N30 14  W081 40     9  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  9  4661 J5   989  3602 J6  1885  2299 J5   471  9285 16611  5.3  5.2  4.06  0.18  31.26  23.29  27.01  28.42  73     0   268  3.4
 10  3668 J5  1107  2845 J6  2015  1988 J5   407  7710 15653  6.0  5.6  2.95  0.14  26.08  18.65  22.25  23.59  74     9   134  3.8
 11  3032 J5   874  3261 J6  1958  1371 J5   265  6243 14803  5.1  4.9  2.52  0.10  21.26  12.27  16.78  18.25  73    68    21  3.8
 12  2385 J5   944  2859 J6  2471  1111 J5   328  5521 14384  6.1  5.6  2.50  0.08  18.01   9.52  13.64  15.08  76   153    12  3.7
 13  4247 J5  1227  3257 J6   362  2184 J5   722  8793 16528  6.1  5.8  3.15  0.14  25.85  17.35  21.33  22.68  72   469  1671  3.9
 1998
  1  3136 K4  1003  4080 K6  2529  1258 K4   417  5950 14707  5.4  5.0  2.01  0.07  19.55  10.54  14.97  16.61  75   120    18  3.9
  2  3743 K4  1605  4492 K6  3304  1299 K4   491  7262 15539  5.8  5.2  1.77  0.08  19.84  10.89  15.00  16.60  71    94    11  4.8
  3  5228 K4  1552  5798 K6  2916  1701 K4   565  8880 16522  4.2  3.8  1.89  0.10  21.45  11.24  16.25  17.99  66   101    39  4.1
  4  5783 K4  1527  4991 K6  2740  2425 K4   613 10288 17472  5.1  4.7  2.33  0.14  26.57  17.52  22.04  23.58  63     9   120  4.6
  5  6621 K4  1463  5522 K6  2407  2513 K4   529 11142 18225  4.9  4.6  2.99  0.18  32.35  21.79  26.81  28.34  65     0   271  3.9
  6  7176 K4   588  6134 K6  1285  2495 K4   380 11440 18560  5.9  5.4  3.76  0.20  37.00  25.59  30.79  32.53  63     0   389  4.4
  7  5874 K4  1226  4154 K6  1771  2703 K4   376 11236 18289  7.6  6.8  5.07  0.22  34.60  26.19  29.73  30.92  75     0   374  3.7
  8  5309 K4  1307  3942 K6  1879  2471 K4   337 10518 17540  7.7  7.1  4.66  0.21  33.01  25.29  28.69  29.89  77     0   335  3.4
  9  4120 K4  1409  2744 K6  2164  2299 K4   449  9298 16619  8.2  7.7  4.73  0.18  30.88  25.27  27.67  28.69  82     0   292  4.0
 10  4433 K4   735  4693 K6  1677  1814 K4   371  7724 15664  5.0  4.6  2.85  0.14  28.95  21.78  25.19  26.58  74     0   218  3.7
 11  3249 K4  1002  3776 K6  2294  1406 K4   337  6253 14810  6.2  5.6  2.67  0.10  25.98  18.23  21.89  23.26  76     7   120  3.1
 12  2656 K4  1006  3561 K6  2420  1148 K4   246  5523 14385  5.8  5.5  2.28  0.08  22.29  13.70  17.69  19.22  79    70    60  3.3
 13  4777 K4  1446  4491 K6   989  1961 K4   582  8793 16528  6.0  5.5  3.09  0.14  27.71  19.00  23.06  24.52  72   400  2248  3.9
 1999
