702005 SAINT MARY`S (AWOS)    AK  -9  N62  4  W163 18    95  1002
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 12   169 J8    45  1491 J8   771    78 J8    26   423  7313  3.0  2.9  0.45  0.04 -20.84 -26.07 -23.31 -22.95  73  1295     0  4.3
 13  2375 J8  1803  3099 J8  1425  1162 J8   880  5474 16683  5.7  5.1  0.95  0.08  -1.67  -7.85  -4.73  -4.10  78  8404     0  5.0
 2000
  1   256 J8   151  1189 J8  1125   145 J8    62   745  8707  4.8  4.4  0.40  0.06 -13.51 -20.22 -16.81 -16.47  78  1091     0  5.2
  2   956 J8   471  2325 J8  1761   466 J8   181  2155 12394  5.2  4.3  0.67  0.08  -2.34  -6.91  -4.63  -4.28  82   666     0  8.3
  3  2378 J8   920  4157 J8  2706   979 J8   275  4650 16320  5.0  4.5  0.62  0.10  -4.77 -10.17  -7.21  -6.69  76   800     0  7.1
  4  4431 J8  1179  6400 J8  2931  1502 J8   366  7641 20136  3.4  3.0  0.63  0.12   0.11  -7.50  -3.61  -2.67  70   661     0  4.8
  5  4810 J8  1795  4836 J8  3789  2191 J8   672 10197 23668  6.7  5.5  0.94  0.12   5.23  -1.62   1.84   2.44  73   512     0  4.8
  6  6057 J8  1562  6775 J8  3578  2335 J8   592 11407 25752  4.7  4.1  1.57  0.12  16.21   6.83  11.59  12.31  66   204     0  3.6
  7  4322 J8  1719  3604 J8  3074  2342 J8   483 10682 24412  7.6  6.7  1.75  0.10  14.42   7.29  10.91  11.45  79   232     0  4.5
  8  2582 J8  1005  1708 J8  2042  1826 J8   365  8388 20976  8.6  8.1  1.67  0.07  11.98   6.63   9.25   9.86  86   280     0  5.4
  9  2034 J8   704  2348 J8  2482  1223 J8   434  5490 17268  7.5  6.8  1.17  0.05   7.69   2.79   5.21   5.96  85   393     0  4.6
 10  1184 J8   570  2501 J8  2093   564 J8   187  2810 13459  7.0  6.1  0.80  0.04   1.54  -3.16  -0.82  -0.13  80   593     0  5.0
