722053 ORLANDO EXECUTIVE AP   FL  -5  N28 33  W081 20    33  1009
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 10  3859 K4  1314  3666 K6  2362  1793 K4   464  7947 15733  4.5  4.2  3.25  0.14  27.65  20.13  23.42  25.14  77     2   174  3.8
 11  3826 K4   602  4845 K6  1720  1424 K4   386  6526 14956  3.5  3.4  2.05  0.10  24.79  16.00  19.86  21.86  72    11    73  3.5
 12  3089 K4  1034  4403 K6  2663  1059 K4   361  5807 14567  4.1  3.9  2.14  0.08  21.50  11.90  16.37  18.72  72    76    25  2.8
 13  4944 K4  1178  4821 K6   935  1923 K4   582  8923 16526  3.7  3.4  2.98  0.14  27.69  17.95  22.27  24.26  73   233  1880  3.2
 2000
  1  3497 K4  1061  5194 K6  2658  1040 K4   354  6209 14854  3.9  3.7  1.76  0.07  21.52  10.84  15.82  18.13  70    90    23  3.3
  2  4517 K4  1041  5675 K6  2224  1454 K4   491  7497 15629  2.9  2.7  1.83  0.08  23.21  11.44  16.98  19.70  65    53    24  3.1
  3  5483 K4  1073  5777 K6  2131  1862 K4   490  9066 16542  3.1  2.9  2.16  0.11  27.00  15.74  21.10  23.46  65     1    95  3.9
  4  6529 K4  1363  6318 K6  2386  2063 K4   538 10372 17409  2.7  2.5  1.99  0.14  27.53  15.93  21.56  23.87  63     8   110  4.0
  5  6884 K4   933  5970 K6  1614  2548 K4   442 11134 18089  2.2  2.0  2.78  0.18  31.77  20.48  25.73  27.78  63     0   242  3.7
  6  6073 K4  1333  4744 K6  1877  2637 K4   374 11385 18384  4.0  3.3  4.29  0.21  32.37  22.47  26.60  28.25  71     0   273  3.3
  7  5994 K4  1313  4598 K6  1843  2568 K4   375 11196 18125  3.8  3.0  4.80  0.22  33.13  23.87  27.69  29.14  79     0   315  3.2
  8  5854 K4  1096  4766 K6  1693  2332 K4   339 10542 17432  2.9  2.4  4.62  0.21  32.68  23.97  27.68  29.30  80     0   310  2.5
  9  4764 K4  1407  3960 K6  1983  2133 K4   352  9405 16588  4.4  3.6  4.66  0.18  31.70  24.10  27.27  28.91  82     0   287  3.2
 10  4530 K4   768  4732 K6  1849  1790 K4   453  7910 15715  2.8  2.7  2.63  0.14  27.87  18.52  22.70  24.92  76     2   153  3.5
 11  3654 K4  1025  4660 K6  2401  1297 K4   378  6497 14940  3.0  2.5  2.33  0.10  24.40  13.22  18.49  20.94  69    41    56  3.0
 12  3147 K4   962  4494 K6  2254  1122 K4   279  5803 14567  4.1  3.9  1.81  0.08  20.52   9.81  14.81  17.23  72   128    30  3.4
 13  5077 K4  1241  5074 K6   708  1904 K4   572  8918 16523  3.3  2.9  2.97  0.14  27.81  17.53  22.20  24.30  71   323  1917  3.4
 2001
  1  3581 K4   909  5243 K6  2500  1073 K4   379  6233 14869  4.3  4.0  1.66  0.07  19.65   7.65  13.36  15.92  64   163    18  3.2
  2  3922 K4  1364  4374 K6  2565  1553 K4   424  7512 15640  4.6  4.4  2.49  0.08  24.79  14.46  19.05  21.37  77    27    63  3.1
  3  4754 K4  1798  4785 K6  3118  1790 K4   528  9058 16540  4.5  4.2  2.31  0.10  24.26  14.45  19.02  20.76  71    31    63  4.3
  4  6304 K4  1202  5829 K6  2376  2254 K4   630 10368 17409  2.9  2.3  2.44  0.14  27.77  16.59  21.79  24.16  66     5   120  3.8
  5  6673 K4  1107  5560 K6  1819  2559 K4   469 11134 18091  2.7  2.4  2.77  0.18  30.39  19.82  24.40  26.24  69     0   210  3.6
  6  5851 K4  1373  4418 K6  1788  2552 K4   279 11387 18387  3.5  2.6  4.06  0.21  31.73  22.40  26.22  27.72  79     0   262  3.0
  7  5302 K4  1218  3542 K6  1745  2649 K4   323 11198 18125  4.7  3.5  4.79  0.22  31.63  23.57  26.85  28.05  80     0   287  3.3
  8  5677 K4  1193  4483 K6  1697  2364 K4   369 10546 17436  3.8  3.0  4.57  0.21  32.42  23.52  27.12  28.72  79     0   299  2.8
  9  4376 K4  1559  3393 K6  2198  2106 K4   378  9412 16585  5.4  4.7  4.49  0.18  29.54  22.19  25.15  26.64  83     0   226  3.2
 10  4183 K4  1001  3788 K6  1826  1933 K4   303  7919 15716  4.9  4.3  3.03  0.14  27.13  19.16  22.72  24.47  75     7   156  3.9
 11  3467 K4  1014  4177 K6  2297  1375 K4   353  6504 14940  3.5  3.2  2.33  0.10  25.20  16.43  20.19  22.25  83     0    75  3.4
 12  3249 K4   809  4560 K6  2120  1169 K4   349  5803 14563  3.2  3.1  2.16  0.08  23.83  15.06  19.15  21.32  78    45    80  3.2
 13  4778 K4  1164  4513 K6   757  1948 K4   556  8923 16525  4.0  3.5  3.09  0.14  27.36  17.94  22.08  23.97  75   279  1860  3.4
 2002
  1  3278 K4  1151  4596 K6  2880  1123 K4   412  6225 14866  4.3  4.0  2.37  0.07  21.81  11.68  16.49  18.70  76   101    52  3.2
  2  4034 K4  1428  4567 K6  2815  1542 K4   462  7499 15634  4.5  4.0  2.32  0.08  21.46  11.57  16.42  18.45  70    68    17  3.4
  3  5365 K4  1508  5682 K6  2627  1839 K4   530  9044 16531  3.2  3.0  2.61  0.10  26.30  14.90  20.62  22.98  71    26    96  3.8
  4  6105 K4  1405  5329 K6  2247  2351 K4   494 10358 17398  3.7  3.4  3.28  0.14  28.67  18.82  23.35  25.34  73     0   162  3.0
  5  6588 K4  1151  5495 K6  1883  2643 K4   526 11129 18086  3.1  2.9  3.23  0.18  30.94  20.49  25.27  27.11  72     0   229  3.9
  6  4964 K4  1651  3082 K6  2251  2625 K4   389 11386 18387  6.3  5.4  4.77  0.21  30.45  22.74  25.68  26.84  84     0   248  2.8
  7  5889 K4  1205  4382 K6  1706  2557 K4   288 11202 18133  4.3  3.7  4.95  0.22  32.05  23.75  26.95  28.27  79     0   297  2.4
  8  5087 K4  1215  3624 K6  1724  2426 K4   323 10554 17444  4.7  4.1  4.81  0.21  31.45  23.22  26.55  27.95  79     0   279  2.7
  9  5061 K4  1033  4257 K6  1805  2192 K4   333  9424 16599  4.4  3.8  4.94  0.18  31.82  24.15  27.24  28.88  80     0   290  3.0
 10  4491 K4   786  4536 K6  1619  1858 K4   333  7932 15722  2.5  2.3  4.01  0.14  30.19  21.79  25.31  27.27  78     0   237  2.5
 11  3793 K4   940  4850 K6  2106  1306 K4   333  6514 14947  3.2  3.0  2.66  0.10  24.17  13.83  18.84  20.78  70    41    61  3.2
 12  3037 K4  1051  4239 K6  2604  1096 K4   291  5805 14563  4.7  4.3  2.20  0.08  20.81  10.31  15.40  17.61  75   100    15  3.3
 13  4808 K4  1116  4553 K6   745  1963 K4   585  8923 16526  4.1  3.6  3.51  0.14  27.51  18.11  22.34  24.18  76   337  1983  3.1
 2003
  1  3926 K4   640  6208 K6  1661   958 K4   235  6217 14859  1.6  1.6  1.53  0.07  18.39   6.93  12.58  15.13  64   178     2  3.5
  2  3769 K4  1455  4066 K6  3020  1532 K4   495  7486 15626  4.2  4.2  2.44  0.08  22.97  12.45  17.59  19.82  73    49    32  3.5
