722070 SAVANNAH INTL AP       GA  -5  N32  7  W081 12    14  1011
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  7  6206 K4  1381  4965 K6  2045  2522 K4   380 11270 18477  3.4  2.8  4.30  0.22  32.72  23.29  27.40  28.99  81     0   300  1.8
  8  6257 K4  1047  5506 K6  1675  2226 K4   377 10476 17664  2.6  2.2  4.39  0.21  33.54  23.20  27.88  29.68  77     0   311  2.3
  9  4642 K4  1863  4122 K6  2683  1908 K4   465  9158 16653  4.2  4.0  3.69  0.18  29.26  19.12  23.84  25.99  76     1   176  3.1
 10  3640 K4  1390  3688 K6  2664  1600 K4   374  7497 15600  4.5  4.3  2.68  0.14  24.93  14.69  19.42  21.76  79    33    79  2.9
 11  3476 K4   922  4884 K6  2355  1174 K4   353  5966 14656  2.8  2.7  1.87  0.10  22.25   8.45  14.84  18.27  76   103    13  2.2
 12  2755 K4  1032  4304 K6  2800   961 K4   320  5206 14177  4.0  3.6  1.64  0.08  17.11   3.57  10.41  13.56  73   248     0  2.2
 13  4715 K4  1304  4743 K6   649  1820 K4   620  8640 16530  3.7  3.4  2.68  0.14  25.14  13.11  18.85  21.30  75   982  1284  2.7
 2000
  1  2741 K4  1246  4086 K6  3144   952 K4   301  5624 14511  4.6  4.5  1.36  0.07  15.07   2.92   8.99  11.57  73   291     1  2.9
  2  4131 K4   983  5486 K6  2530  1331 K4   449  6993 15431  2.9  2.7  1.37  0.08  19.18   4.36  11.34  14.85  73   192     2  2.4
  3  5058 K4  1620  5655 K6  3080  1626 K4   495  8715 16524  3.2  2.9  1.69  0.10  23.09   9.81  16.13  18.69  73    73    15  2.8
  4  5973 K4  1832  5804 K6  2842  2036 K4   590 10218 17568  3.4  3.1  1.92  0.14  23.57  10.38  16.94  19.23  74    59    19  3.0
  5  7120 K4   992  6418 K6  1773  2446 K4   449 11156 18397  2.4  2.0  2.83  0.18  30.02  17.81  23.84  25.93  71     1   174  2.7
  6  6455 K4  1296  5242 K6  2190  2551 K4   440 11492 18763  3.8  3.2  4.06  0.20  31.74  20.36  25.36  27.30  79     0   232  2.3
  7  6354 K4  1054  5139 K6  1733  2493 K4   368 11257 18463  3.4  2.9  4.48  0.22  33.52  21.79  27.03  29.07  75     0   289  2.0
  8  5774 K4  1144  4619 K6  1916  2393 K4   411 10451 17644  3.8  3.2  4.46  0.20  32.42  21.70  26.23  28.10  79     0   271  2.2
  9  4056 K4  1597  3223 K6  2656  2002 K4   471  9121 16629  5.3  4.8  4.07  0.17  28.11  19.91  23.42  25.05  83     1   172  3.0
 10  4596 K4   844  5602 K6  1887  1465 K4   380  7456 15576  1.7  1.5  1.97  0.14  25.57  10.77  17.40  21.19  78    43    38  2.0
 11  3169 K4  1094  4144 K6  2553  1177 K4   353  5936 14638  4.1  3.4  1.89  0.10  19.50   6.68  12.97  15.80  78   173    15  2.2
 12  2563 K4  1124  3903 K6  3029   936 K4   306  5202 14175  4.7  4.5  1.43  0.08  12.22   0.57   5.88   8.39  73   370     0  2.9
 13  4832 K4  1533  4943 K6   944  1784 K4   612  8635 16527  3.6  3.2  2.63  0.14  24.50  12.26  17.96  20.43  76  1203  1227  2.5
 2001
  1  3102 K4   953  4604 K6  2557  1041 K4   354  5650 14532  4.2  3.8  1.32  0.07  14.88   1.45   7.74  10.72  72   316     1  2.6
  2  3339 K4  1406  3664 K6  2900  1426 K4   436  7009 15444  5.5  5.1  1.98  0.08  18.95   7.38  13.20  15.64  77   153     8  2.6
  3  4341 K4  1885  4373 K6  3435  1667 K4   538  8705 16522  4.9  4.4  1.72  0.10  19.80   8.42  14.01  16.05  68   143    13  3.4
  4  5928 K4  1714  5417 K6  2735  2223 K4   578 10213 17569  3.2  2.8  2.17  0.14  25.16  11.52  18.35  21.01  69    51    52  2.9
  5  6775 K4  1155  5909 K6  1891  2501 K4   483 11155 18399  2.6  2.4  2.57  0.18  29.34  15.88  22.56  24.94  70     0   133  2.7
  6  5507 K4  1639  3728 K6  2455  2696 K4   397 11493 18764  5.3  4.4  4.00  0.20  30.41  21.27  25.11  26.67  83     0   225  2.3
  7  5823 K4  1372  4275 K6  2123  2654 K4   354 11261 18467  4.7  3.8  4.62  0.22  31.36  22.45  26.40  27.95  80     0   266  2.2
