722108 SOUTHWEST FLORIDA I    FL  -5  N26 32  W081 45     9  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 12  3363 K4   894  4551 K6  2253  1233 K4   349  6138 14771  4.0  3.9  2.47  0.08  25.56  15.23  19.92  22.72  83    26    90  3.1
 13  4986 K4  1005  4837 K6   968  1915 K4   538  9070 16524  4.0  3.6  3.31  0.15  28.53  17.45  22.52  24.89  78   207  1908  3.2
 2002
  1  3780 K4  1089  5399 K6  2424  1110 K4   310  6549 15048  3.7  3.6  2.52  0.07  24.14  12.65  17.89  20.58  83    61    63  2.9
  2  4290 K4  1232  4821 K6  2734  1594 K4   517  7773 15740  4.3  3.9  2.70  0.08  24.25  12.21  17.94  20.61  75    35    32  3.1
  3  5572 K4  1483  5821 K6  2369  1837 K4   407  9229 16543  4.0  3.9  2.83  0.11  28.73  15.46  21.72  24.39  79     7   124  3.4
  4  6534 K4   931  6047 K6  1882  2271 K4   506 10430 17316  2.9  2.8  3.40  0.15  31.00  17.13  23.87  26.86  75     0   172  2.9
  5  6593 K4  1246  5419 K6  1713  2594 K4   437 11102 17924  3.2  3.1  3.49  0.19  32.22  19.44  25.65  28.00  74     0   233  3.5
  6  5097 K4  1281  2944 K6  1717  2794 K4   459 11311 18184  6.7  5.7  4.96  0.21  31.42  22.31  26.06  27.51  86     0   256  2.7
  7  5891 K4   998  4180 K6  1491  2705 K4   307 11151 17949  4.5  3.9  4.97  0.23  32.16  23.34  27.03  28.54  86     0   292  2.2
  8  5479 K4  1205  4181 K6  1513  2333 K4   283 10587 17328  4.4  3.8  4.96  0.22  32.39  23.33  26.90  28.54  85     0   295  2.5
  9  4942 K4  1250  4000 K6  1828  2210 K4   331  9567 16575  4.8  4.0  5.22  0.19  31.67  23.80  26.93  28.61  83     0   282  3.0
 10  4971 K4   561  5424 K6  1281  1714 K4   389  8175 15794  2.3  2.2  4.20  0.14  31.06  21.57  25.70  27.92  79     0   248  2.6
 11  3889 K4  1071  4910 K6  2280  1297 K4   363  6823 15107  3.1  2.9  2.88  0.11  25.50  15.00  19.90  21.96  75    24    82  3.2
 12  3206 K4  1010  4151 K6  2387  1245 K4   374  6139 14771  4.8  4.4  2.57  0.08  22.94  12.41  17.41  19.74  79    58    37  3.5
 13  5020 K4  1074  4775 K6   905  1975 K4   590  9070 16523  4.1  3.7  3.72  0.15  28.96  18.22  23.09  25.27  80   185  2116  3.0
 2003
  1  4004 K4   789  5937 K6  2193  1091 K4   409  6541 15043  2.9  2.7  1.73  0.07  20.19   8.04  13.85  16.70  72   137     6  3.2
  2  4798 K4   662  5661 K6  2006  1568 K4   514  7760 15732  3.6  3.5  2.66  0.08  25.86  13.66  19.27  22.10  78    15    55  3.5
  3  5272 K4  1240  5022 K6  2234  2022 K4   435  9217 16531  4.5  4.2  3.24  0.11  28.14  18.77  22.98  24.84  79     5   164  3.2
