722060 JACKSONVILLE INTL ARPT FL  -5  N30 30  W081 42     8  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  4  6341 K4  1512  6039 K6  2545  2103 K4   589 10288 17490  3.0  2.5  2.20  0.14  26.08  12.48  19.36  22.13  69    32    61  3.2
  5  6779 K4  1301  5863 K6  2155  2446 K4   529 11150 18258  2.6  2.3  2.71  0.18  29.69  16.50  22.94  25.26  71     0   148  3.1
  6  5768 K4  1591  4173 K6  2094  2655 K4   369 11449 18589  4.2  3.2  4.01  0.20  30.91  21.43  25.42  27.03  81     0   235  2.7
  7  5982 K4  1083  4256 K6  1635  2777 K4   354 11237 18309  4.2  3.3  4.77  0.22  32.01  22.36  26.58  28.20  80     0   274  2.7
  8  5966 K4  1182  5062 K6  1879  2313 K4   417 10501 17547  3.3  2.7  4.62  0.21  32.08  22.21  26.55  28.49  80     0   273  2.1
  9  4467 K4  1374  3457 K6  2135  2191 K4   425  9262 16612  4.9  4.1  4.10  0.18  27.95  19.79  23.24  24.87  84     1   167  2.4
 10  4251 K4   992  4313 K6  2199  1792 K4   448  7674 15639  5.3  4.7  2.45  0.14  25.18  14.15  19.48  21.88  77    38    80  3.2
 11  3450 K4   957  4358 K6  2206  1318 K4   377  6200 14780  4.5  4.2  2.13  0.10  23.86  12.48  17.71  20.40  82    37    32  2.8
 12  2705 K4   872  3625 K6  2451  1187 K4   307  5476 14354  6.0  5.5  1.90  0.08  20.45  10.09  15.01  17.57  83   120    25  2.2
 13  4743 K4  1366  4510 K6   816  1928 K4   581  8772 16528  4.3  3.8  2.87  0.14  25.64  14.54  19.70  21.98  77   698  1347  2.8
 2002
  1  2955 K4  1117  4015 K6  2689  1133 K4   395  5908 14681  5.4  5.2  2.24  0.07  18.69   7.56  12.64  15.12  84   176    15  2.8
  2  3937 K4  1448  4899 K6  3078  1336 K4   473  7226 15529  5.1  4.6  1.88  0.08  18.69   6.66  12.62  14.95  75   162     4  3.1
  3  5183 K4  1471  5488 K6  2708  1801 K4   545  8855 16520  4.6  4.3  2.37  0.10  24.20  11.04  17.63  20.18  75    73    51  3.2
  4  6026 K4  1565  5364 K6  2625  2351 K4   544 10277 17483  5.1  4.9  3.20  0.14  26.96  16.77  21.76  23.72  77    10   116  3.1
  5  6576 K4  1498  5669 K6  2103  2486 K4   498 11144 18250  4.2  4.1  3.00  0.18  28.70  17.27  22.88  24.84  73     5   150  3.5
  6  5448 K4  1620  3622 K6  2364  2739 K4   544 11448 18588  6.7  6.1  4.53  0.20  30.71  21.57  25.61  27.10  79     0   234  2.8
  7  6366 K4  1062  5042 K6  1684  2539 K4   379 11241 18314  4.7  4.3  4.89  0.22  32.48  22.40  26.62  28.36  79     0   282  2.3
  8  5309 K4  1266  3946 K6  1944  2455 K4   317 10510 17558  5.8  5.4  4.75  0.21  31.06  21.99  25.94  27.56  81     0   254  2.4
  9  4852 K4  1252  3973 K6  2066  2243 K4   366  9275 16622  6.1  5.6  4.70  0.18  30.40  22.80  26.11  27.91  83     0   248  3.1
 10  4029 K4  1148  3878 K6  2094  1792 K4   293  7689 15653  5.8  5.5  3.94  0.14  27.56  18.75  22.54  24.52  84     4   153  2.2
 11  3280 K4  1133  4240 K6  2446  1239 K4   395  6210 14785  4.8  4.4  2.33  0.10  21.22   8.80  14.73  17.28  79   121    21  2.4
 12  2715 K4  1140  3836 K6  2831  1047 K4   351  5478 14357  5.9  5.4  1.87  0.08  17.53   5.32  11.05  13.68  80   214     0  2.8
 13  4723 K4  1324  4498 K6   740  1930 K4   615  8772 16528  5.4  5.0  3.31  0.14  25.68  15.08  20.01  22.10  79   765  1529  2.8
 2003
  1  3402 K4   962  5169 K6  2512  1040 K4   357  5900 14673  3.5  3.3  1.35  0.07  15.21   1.96   8.21  11.16  67   302     0  3.4
  2  3508 K4  1427  4029 K6  3077  1388 K4   491  7213 15516  5.8  5.5  2.10  0.08  19.59   7.03  12.97  15.63  76   146     5  2.9
  3  4010 K4  1925  3516 K6  3080  1821 K4   483  8841 16509  6.8  6.4  2.89  0.10  23.21  13.60  18.04  19.83  81    43    46  3.0
