722055 OCALA MUNI (AWOS)      FL  -5  N29 10  W082 13    27  1010
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  5  6838 K4   973  5833 K6  1708  2583 K4   445 11140 18143  3.9  2.8  2.70  0.18  30.56  16.19  23.58  26.08  66     5   161  2.1
  6  5955 K4  1337  4499 K6  1867  2596 K4   317 11407 18451  4.9  2.8  3.99  0.21  31.24  21.48  25.70  27.34  75     0   241  2.1
  7  5586 K4  1569  3906 K6  2182  2659 K4   411 11212 18185  5.9  3.8  4.71  0.22  32.56  21.52  26.26  28.18  76     0   270  0.9
  8  5617 K4  1194  4400 K6  1971  2377 K4   352 10533 17472  5.2  3.7  4.48  0.21  31.92  21.82  26.17  28.09  79     1   265  2.2
  9  4522 K4  1412  3482 K6  2068  2173 K4   431  9366 16597  5.0  2.3  4.06  0.18  29.88  20.33  24.35  26.47  78     0   203  1.3
 10  4091 K4  1147  3878 K6  2256  1842 K4   436  7842 15693  4.7  3.2  2.53  0.14  26.10  15.10  20.23  22.68  72    25    95  2.7
 11  3551 K4   907  4402 K6  2206  1353 K4   357  6408 14889  5.2  3.0  2.26  0.10  24.71  12.18  18.20  20.99  74    43    47  2.4
 12  3041 K4   777  4122 K6  2230  1216 K4   343  5700 14502  4.4  2.4  2.08  0.08  21.12   7.35  14.11  17.32  72   142    15  2.4
 13  4815 K4  1259  4583 K6   791  1938 K4   560  8876 16527  4.9  3.1  2.92  0.14  26.87  14.42  20.30  22.87  72   607  1455  2.3
 2002
  1  3091 K4  1049  3961 K6  2805  1257 K4   448  6125 14808  6.0  3.3  2.32  0.07  21.70   8.47  14.95  17.80  74   119    19  2.8
  2  3997 K4  1537  4918 K6  2909  1331 K4   383  7414 15601  4.9  3.8  2.06  0.08  21.27   7.60  14.15  17.11  68   130    21  2.4
  3  5340 K4  1484  5658 K6  2513  1792 K4   528  8986 16528  4.8  2.7  2.52  0.10  24.89  10.84  17.76  20.74  66    57    43  2.7
