722080 CHARLESTON INTL ARPT   SC  -5  N32 54  W080  2    12  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  1  2899 K4  1012  4353 K6  2666  1046 K4   359  5520 14448  4.2  3.9  1.33  0.06  14.20   1.93   7.86  10.53  65   318     0  3.4
  2  3403 K4  1558  4075 K6  3215  1285 K4   391  6895 15399  5.2  4.6  2.01  0.07  18.23   6.92  12.44  14.71  75   168     7  3.5
  3  4288 K4  2005  4442 K6  3466  1647 K4   497  8623 16518  4.8  4.2  1.75  0.10  19.00   8.35  13.44  15.31  67   153     9  4.2
  4  6060 K4  1793  5948 K6  2777  2059 K4   561 10174 17605  2.8  2.3  2.13  0.14  24.66  12.12  18.23  20.65  67    54    56  3.9
  5  6853 K4   971  6176 K6  1558  2406 K4   356 11155 18467  2.4  2.1  2.68  0.17  28.70  16.33  22.44  24.54  70     0   130  3.5
  6  5855 K4  1367  4179 K6  2128  2771 K4   493 11511 18853  4.7  3.7  3.88  0.20  30.63  21.29  25.36  26.95  82     0   229  3.4
  7  5600 K4  1489  3912 K6  2076  2684 K4   468 11270 18545  4.6  3.9  4.42  0.21  30.70  22.16  26.14  27.51  83     0   251  3.1
  8  5879 K4  1116  4707 K6  1803  2462 K4   359 10432 17694  2.9  2.4  4.25  0.20  31.57  22.47  26.68  28.28  82     0   270  3.1
  9  4440 K4  1094  3485 K6  2191  2233 K4   452  9063 16641  4.5  3.6  3.49  0.17  27.50  18.48  22.49  24.39  82     4   144  3.0
 10  4522 K4   911  5422 K6  2137  1534 K4   443  7363 15547  3.2  3.0  2.21  0.14  24.68  11.88  18.04  21.11  73    63    61  3.5
 11  3423 K4   817  4699 K6  2091  1199 K4   270  5818 14571  3.7  3.3  2.05  0.10  23.80  11.14  16.86  19.74  77    55    29  3.2
 12  2793 K4   798  4371 K6  2398  1003 K4   281  5069 14083  5.0  4.8  1.79  0.08  19.28   7.76  13.47  15.97  75   159     9  3.2
 13  4668 K4  1364  4647 K6   813  1861 K4   651  8574 16531  4.0  3.5  2.67  0.14  24.41  13.40  18.62  20.81  75   974  1195  3.4
 2002
  1  2778 K4  1029  4030 K6  2754  1053 K4   388  5511 14445  4.8  4.6  1.89  0.06  16.78   4.76  10.56  13.20  78   239     5  3.4
  2  3909 K4  1400  5239 K6  3098  1208 K4   459  6880 15393  4.3  3.7  1.49  0.07  17.24   4.64  10.74  12.97  65   211     4  3.8
  3  4896 K4  1524  5189 K6  2796  1784 K4   527  8608 16504  4.9  4.5  2.25  0.10  22.06   9.35  15.74  18.14  74   113    32  3.9
  4  5870 K4  1665  5271 K6  2899  2262 K4   625 10162 17592  4.7  4.3  2.85  0.14  26.17  15.57  20.74  22.74  72    22    98  3.9
  5  6513 K4  1568  5620 K6  2562  2456 K4   516 11148 18461  4.1  3.8  2.98  0.17  27.47  15.97  21.66  23.62  76    15   120  3.8
  6  5964 K4  1819  4536 K6  2786  2657 K4   571 11510 18853  5.3  4.9  4.01  0.20  30.60  21.17  25.49  27.07  77     0   227  3.5
  7  6388 K4  1144  5167 K6  1756  2558 K4   363 11274 18552  3.8  3.5  4.80  0.21  32.80  23.32  27.58  29.13  78     0   302  3.4
  8  5348 K4  1705  4154 K6  2417  2347 K4   440 10441 17707  5.2  4.7  4.44  0.20  30.79  21.85  25.82  27.32  80     0   248  3.0
  9  4251 K4  1365  3164 K6  2138  2221 K4   351  9077 16651  6.1  5.8  4.44  0.17  29.78  22.21  25.57  27.14  81     0   230  3.4
 10  3285 K4  1504  2873 K6  2542  1650 K4   313  7378 15557  6.6  6.4  3.72  0.14  25.34  17.47  21.03  22.66  83    11   106  2.9
 11  3099 K4  1090  4269 K6  2601  1129 K4   337  5829 14578  4.5  4.0  2.17  0.10  19.07   7.49  13.09  15.36  77   160     9  2.8
 12  2507 K4  1085  3756 K6  2788   949 K4   251  5071 14084  5.2  4.7  1.70  0.08  14.60   3.54   8.87  11.23  74   287     0  3.5
 13  4567 K4  1454  4439 K6   887  1856 K4   640  8574 16532  5.0  4.6  3.06  0.14  24.39  13.95  18.91  20.88  76  1059  1380  3.4
 2003
  1  3006 K4  1014  4814 K6  2672   953 K4   311  5503 14439  3.8  3.6  1.26  0.06  12.73   1.35   6.95   9.11  59   350     0  4.0
