703610 YAKUTAT STATE ARPT     AK  -9  N59 31  W139 38     8  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 11   545 J8   287  1294 J8  1686   330 J8   125  1441 10537  6.7  6.4  0.87  0.03   3.78  -3.19  -0.02   1.50  89   541     0  1.0
 12   255 J8    79   781 J8   807   184 J8    45   735  8565  7.0  6.6  0.73  0.03  -0.10  -6.01  -3.11  -2.16  81   663     0  1.8
 13  2044 J8  1373  1971 J8   941  1258 J8   875  5761 16644  7.4  7.0  1.29  0.07   8.02   1.41   4.75   5.82  85  4969     0  2.0
 1999
  1   291 J8   149   642 J8  1156   211 J8    64  1104  9725  7.5  7.1  0.76  0.05  -0.67  -6.31  -3.40  -2.37  86   676     0  2.2
  2   878 J8   490  1389 J8  1919   550 J8   222  2556 12828  7.6  7.0  0.68  0.07   0.61  -6.95  -2.58  -1.33  80   602     0  2.7
  3  2003 J8   993  2851 J8  2771   964 J8   286  4986 16260  6.7  6.2  0.73  0.09   2.61  -5.05  -0.82   0.56  81   606     0  2.4
  4  2561 J8  1097  1652 J8  2246  1794 J8   361  7860 19651  8.6  8.0  0.97  0.11   4.99  -0.91   2.19   3.00  88   489     0  2.3
  5  3789 J8  1630  2707 J8  3146  2315 J8   467 10272 22691  8.1  7.5  1.14  0.12   8.99   1.74   5.72   6.54  83   402     0  2.4
  6  4297 J8  1806  2733 J8  2912  2712 J8   498 11418 24400  8.3  7.4  1.74  0.11  14.02   6.92  10.80  11.47  81   236     0  1.8
  7  3880 J8  1786  2308 J8  3201  2480 J8   553 10801 23397  8.6  8.3  2.14  0.09  14.75   9.14  12.04  12.56  88   198     0  2.1
  8  3365 J8  1774  2998 J8  3726  1826 J8   376  8698 20528  7.7  7.4  2.10  0.07  15.55   8.84  12.31  13.08  87   190     0  2.1
  9  1855 J8   706  1111 J8  1914  1435 J8   302  5945 17259  8.7  8.5  1.80  0.05  11.01   6.04   8.66   9.43  91   294     0  2.8
 10   935 J8   270   604 J8   788   783 J8   190  3299 13868  9.4  9.0  1.26  0.03   6.90   2.86   5.05   5.56  90   417     0  3.2
 11   487 J8   185   859 J8   989   364 J8   115  1452 10560  8.1  7.5  0.92  0.03   2.64  -2.37   0.22   0.83  88   546     0  2.2
 12   189 J8    53   149 J8   185   174 J8    41   736  8568  9.3  9.0  1.02  0.03   1.43  -2.63  -0.30   0.03  92   587     0  3.0
 13  2044 J8  1510  1667 J8  1015  1301 J8   916  5761 16645  8.2  7.7  1.27  0.07   6.90   0.94   4.16   4.95  86  5243     0  2.4
 2000
  1   324 J8   141   672 J8   829   242 J8   102  1096  9705  7.5  7.1  0.64  0.05  -0.98  -6.57  -3.67  -2.84  85   685     0  1.9
  2   786 J8   345  1102 J8  1524   537 J8   174  2576 12857  7.8  7.4  0.73  0.07   2.76  -3.19  -0.36   0.77  89   538     0  1.2
  3  1690 J8   682  1757 J8  2361  1093 J8   324  5055 16343  8.0  7.3  0.73  0.09   3.96  -2.15   0.90   1.95  86   540     0  2.3
  4  3320 J8  1342  2984 J8  2694  1836 J8   454  7928 19731  7.8  6.6  0.74  0.11   6.86  -0.35   3.25   4.36  84   452     0  2.5
  5  4439 J8  1714  3839 J8  3462  2336 J8   481 10318 22749  6.9  6.3  0.94  0.12  10.75   1.72   7.01   8.16  82   375     0  2.1
  6  4366 J8  2073  3193 J8  3857  2552 J8   551 11424 24403  8.1  7.2  1.54  0.11  13.67   6.48  10.76  11.43  86   248     0  2.1
  7  2979 J8   808   600 J8   757  2671 J8   489 10764 23341  9.5  9.3  1.93  0.09  14.26   9.28  12.02  12.45  91   203     0  1.7
  8  3395 J8  1159  2437 J8  2497  2182 J8   405  8635 20453  8.0  7.4  1.88  0.07  14.94   7.44  11.60  12.73  89   221     0  1.6
  9  2041 J8  1051  1512 J8  2206  1409 J8   374  5875 17180  8.4  8.0  1.62  0.05  11.72   5.56   8.87  10.00  90   291     0  2.5
 10  1036 J8   440  1135 J8  1647   752 J8   223  3242 13786  8.4  8.0  1.11  0.03   7.95   2.00   4.91   5.98  87   414     0  3.1
 11   492 J8   255   795 J8  1133   367 J8   115  1420 10492  8.3  7.7  0.97  0.03   4.89  -0.52   2.31   3.29  91   484     0  1.9
 12   234 J8    69   454 J8   672   193 J8    39   732  8557  8.1  7.4  0.77  0.03   2.51  -1.79   0.57   1.26  89   557     0  2.1
 13  2092 J8  1561  1707 J8  1142  1347 J8   940  5756 16633  8.1  7.5  1.13  0.07   7.77   1.49   4.85   5.80  87  5009     0  2.1
 2001
  1   331 J8   179   443 J8   655   270 J8   116  1120  9774  8.8  8.2  0.87  0.05   4.64   0.07   2.36   2.68  89   495     0  3.5
  2   952 J8   431  1621 J8  1729   576 J8   209  2591 12892  6.5  5.9  0.69  0.07   2.55  -5.83  -1.68  -0.15  85   559     0  1.6
  3  1577 J8   810  1345 J8  2084  1098 J8   304  5035 16319  8.3  7.9  0.66  0.09   3.21  -2.33   0.47   1.35  78   555     0  2.8
  4  3051 J8  1203  2505 J8  2416  1879 J8   410  7910 19712  7.8  6.9  0.72  0.11   6.49  -0.88   2.90   3.95  84   466     0  2.2
  5  3762 J8  1538  2347 J8  2636  2502 J8   521 10306 22738  8.5  7.6  0.90  0.12   8.83   1.83   5.83   6.54  83   403     0  2.6
  6  4532 J8  1484  2521 J8  2586  3026 J8   385 11424 24406  8.6  7.6  1.57  0.11  13.93   7.29  11.07  11.67  84   232     0  1.8
  7  3008 J8   984   615 J8   871  2675 J8   532 10775 23357  9.6  9.3  2.06  0.09  13.85   9.86  11.91  12.24  90   201     0  2.0
  8  3158 J8  1297  1848 J8  2381  2188 J8   355  8653 20473  8.6  8.1  1.98  0.07  15.73   8.44  12.53  13.49  88   194     0  1.6
  9  2140 J8  1012  1577 J8  2580  1506 J8   417  5895 17191  8.5  8.1  1.44  0.05  12.90   5.16   9.27  10.51  89   279     0  2.3
 10  1021 J8   389   823 J8   874   806 J8   229  3259 13806  8.9  8.3  1.00  0.03   7.06   1.55   4.29   5.06  87   435     0  2.4
 11   541 J8   209  1122 J8  1284   375 J8   139  1430 10507  7.0  6.4  0.70  0.03   2.83  -3.68  -0.42   0.68  84   563     0  1.9
 12   206 J8    86   368 J8   738   170 J8    45   734  8562  8.6  8.2  0.69  0.03   0.57  -4.05  -1.57  -1.03  84   622     0  2.8
 13  2023 J8  1457  1428 J8   778  1423 J8  1014  5761 16645  8.3  7.7  1.11  0.07   7.72   1.45   4.75   5.58  86  5002     0  2.3
 2002
  1   319 J8   174   381 J8   634   264 J8    99  1112  9746  8.7  8.1  1.03  0.05   1.54  -2.59  -0.32   0.14  88   584     0  2.4
  2   782 J8   418   954 J8  1446   553 J8   163  2575 12863  8.2  7.7  0.82  0.07   1.37  -4.94  -1.67  -0.88  90   563     0  1.9
  3  2434 J8   876  3887 J8  2797  1041 J8   362  5012 16292  4.5  4.2  0.51  0.09   1.53  -8.83  -3.29  -1.10  65   681     0  1.8
  4  4180 J8  1340  5713 J8  3479  1527 J8   535  7886 19683  4.1  3.6  0.75  0.11   4.68  -5.77   0.20   2.00  69   566     0  1.6
  5  4181 J8  1930  3582 J8  3761  2229 J8   441 10290 22712  6.9  6.4  1.28  0.12  11.05   2.29   7.39   8.44  77   362     0  2.2
  6  3811 J8  1748  2184 J8  3167  2513 J8   536 11421 24403  8.8  8.3  1.83  0.11  12.90   7.19  10.22  10.72  88   248     0  2.2
  7  3713 J8  1651  2077 J8  3010  2559 J8   477 10787 23378  8.5  8.2  2.22  0.09  14.91   8.18  12.03  12.67  87   210     0  1.9
