722103 ST LUCIE CO INTL       FL  -5  N27 29  W080 22     7  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 12  3338 K4   737  4491 K6  2045  1232 K4   363  5981 14677  4.1  3.9  2.44  0.08  24.82  15.47  20.12  22.50  80    29    85  3.0
 13  4965 K4  1108  4826 K6   860  1910 K4   532  9002 16525  4.2  3.7  3.29  0.15  27.38  17.77  22.46  24.48  78   237  1790  3.3
 2002
  1  3490 K4  1140  5026 K6  2601  1128 K4   404  6397 14961  3.4  3.3  2.52  0.07  22.90  11.12  16.99  19.91  83    84    43  2.9
  2  4140 K4  1198  4804 K6  2425  1497 K4   436  7645 15691  5.1  4.7  2.72  0.08  22.57  12.39  17.55  19.55  79    51    27  3.0
  3  5351 K4  1588  5628 K6  2863  1795 K4   520  9143 16538  3.8  3.6  2.78  0.10  26.13  15.75  21.24  23.26  77     9    90  3.6
  4  6502 K4   982  6061 K6  1733  2202 K4   443 10397 17353  3.2  3.1  3.27  0.15  27.63  17.88  23.26  25.08  74     0   133  3.6
  5  6718 K4  1403  5875 K6  2199  2364 K4   511 11116 17996  3.7  3.6  3.42  0.18  29.14  20.71  25.26  26.69  74     0   204  3.9
  6  5184 K4  1498  3165 K6  2154  2772 K4   376 11348 18279  6.6  5.7  4.86  0.21  29.52  22.12  25.52  26.74  86     0   225  2.8
  7  5645 K4  1440  4021 K6  1945  2651 K4   346 11176 18037  5.3  4.8  4.96  0.22  30.65  22.55  26.33  27.67  85     0   256  2.1
  8  5946 K4  1253  4887 K6  1716  2315 K4   309 10573 17386  4.5  4.0  4.82  0.21  31.06  22.91  26.53  28.19  83     0   268  2.5
  9  5079 K4  1128  4169 K6  2001  2284 K4   401  9501 16584  4.8  4.3  5.07  0.18  30.90  23.53  27.04  28.63  82     0   267  3.0
 10  4773 K4   651  5104 K6  1357  1771 K4   321  8062 15764  3.3  3.2  4.17  0.14  29.62  20.60  25.10  27.19  81     0   210  2.3
 11  3874 K4   913  5045 K6  1976  1280 K4   341  6679 15035  3.8  3.6  3.01  0.10  25.23  13.60  19.40  21.84  78    30    62  2.5
 12  3031 K4   983  3870 K6  2407  1231 K4   356  5982 14677  4.9  4.5  2.62  0.08  23.00  11.34  17.21  19.95  80    80    45  2.8
 13  4978 K4  1164  4805 K6   863  1941 K4   568  9002 16525  4.4  4.0  3.69  0.15  27.36  17.88  22.62  24.56  80   254  1830  2.9
 2003
  1  3701 K4   818  5371 K6  2336  1138 K4   449  6389 14957  3.1  2.9  1.79  0.07  19.78   6.14  12.79  16.45  77   167     1  2.7
  2  4383 K4  1070  5140 K6  2537  1522 K4   558  7632 15680  3.9  3.7  2.71  0.08  24.45  12.39  18.50  21.27  83    49    52  3.1
  3  4970 K4  1295  4444 K6  2426  2122 K4   510  9130 16529  5.0  4.7  3.41  0.10  27.69  17.60  22.45  24.47  83     6   140  2.8
