722025 FORT LAUDERDALE HOLLYW FL  -5  N26  4  W080  9     3  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  4  6606 K4   996  6121 K6  1853  2244 K4   512 10443 17297  4.9  4.8  2.33  0.15  28.97  22.05  25.36  26.58  63     0   215  5.4
  5  6614 K4  1558  5658 K6  2568  2361 K4   567 11093 17886  4.3  3.9  3.09  0.19  32.14  24.12  27.87  29.23  69     0   304  3.4
  6  6871 K4   742  5702 K6  1552  2559 K4   417 11292 18138  5.5  4.9  4.19  0.21  34.51  27.26  30.62  31.77  70     0   377  3.3
  7  6325 K4  1183  5003 K6  1853  2549 K4   401 11138 17912  5.8  5.1  4.63  0.23  33.84  27.26  30.27  31.21  73     0   379  3.1
  8  6176 K4  1042  5103 K6  1644  2386 K4   376 10595 17308  5.8  5.4  4.77  0.22  33.45  27.04  29.92  30.98  74     0   369  3.3
  9  4646 K4  1504  3635 K6  2235  2147 K4   371  9600 16569  7.6  6.7  4.77  0.19  30.97  25.74  28.09  28.97  77     0   301  4.1
 10  4612 K4  1023  4731 K6  1863  1798 K4   327  8232 15811  6.3  5.8  3.71  0.14  29.61  24.55  26.90  27.96  72     0   271  4.7
 11  3857 K4   955  4730 K6  2046  1417 K4   330  6895 15145  5.6  5.2  2.88  0.11  27.29  21.57  24.38  25.53  81     0   183  3.9
 12  3573 K4   583  4636 K6  1684  1339 K4   298  6216 14822  5.6  5.2  2.68  0.08  25.88  19.87  22.77  23.99  73     8   149  4.3
 13  5176 K4  1291  4929 K6   715  1982 K4   451  9102 16524  5.8  5.3  3.40  0.15  29.43  22.88  26.00  27.18  72    37  2900  4.3
 1999
  1  3594 K4   998  4630 K6  2122  1327 K4   351  6614 15086  5.5  5.3  2.35  0.07  24.51  17.90  21.24  22.53  71    24   113  4.8
  2  4868 K4   906  6050 K6  2081  1423 K4   435  7821 15753  3.8  3.7  2.07  0.08  24.86  16.04  20.40  22.15  69    15    75  3.9
  3  5807 K4  1002  6152 K6  2090  1890 K4   510  9256 16538  3.8  3.6  1.87  0.11  25.39  16.61  21.17  22.80  64     7    89  4.3
  4  6621 K4  1163  6444 K6  1961  2019 K4   385 10435 17284  4.5  4.4  2.70  0.15  28.84  20.90  24.70  26.09  66     0   196  4.0
  5  6463 K4  1185  5426 K6  1854  2419 K4   382 11089 17880  4.9  4.4  3.07  0.19  29.19  21.77  25.50  26.64  71     0   222  3.8
  6  4713 K4  1404  2793 K6  1591  2603 K4   387 11292 18138  8.2  6.8  4.63  0.21  29.27  23.87  26.43  27.06  81     0   247  3.3
  7  6417 K4  1085  5078 K6  1689  2620 K4   313 11141 17913  6.2  5.3  4.18  0.23  31.36  25.81  28.49  29.40  72     0   318  3.6
  8  5161 K4  1532  3749 K6  1908  2423 K4   328 10602 17315  6.8  6.1  4.84  0.22  31.71  25.29  28.12  29.07  78     0   315  2.9
  9  4688 K4  1503  3681 K6  2132  2109 K4   387  9611 16578  6.5  5.7  4.55  0.19  30.87  24.53  27.49  28.57  77     0   281  3.6
 10  4058 K4  1307  3626 K6  2306  1842 K4   383  8244 15820  6.4  6.0  3.83  0.14  28.62  23.39  26.00  26.93  74     0   238  5.0
 11  3761 K4   751  4210 K6  1979  1585 K4   372  6905 15151  5.1  4.9  2.55  0.11  26.17  20.35  23.26  24.39  70     0   148  5.4
 12  3240 K4   769  3965 K6  2300  1378 K4   393  6218 14822  5.5  5.4  2.39  0.08  24.60  17.61  20.98  22.59  79    18   104  3.7
 13  4949 K4  1172  4650 K6  1173  1970 K4   475  9102 16523  5.6  5.1  3.25  0.15  27.95  21.17  24.48  25.68  73    64  2346  4.0
 2000
  1  3780 K4   828  5339 K6  2082  1173 K4   376  6607 15080  3.8  3.7  2.03  0.07  24.17  16.64  20.39  22.15  74    24    88  4.2
  2  4614 K4  1251  5532 K6  2464  1480 K4   479  7833 15761  4.7  4.6  2.08  0.08  24.56  17.50  21.02  22.43  73    10    89  4.2
  3  5663 K4  1120  5752 K6  2135  1987 K4   461  9290 16557  5.0  4.8  2.54  0.11  27.59  20.62  24.01  25.32  66     0   179  4.4
  4  6254 K4  1512  5617 K6  2237  2230 K4   417 10456 17302  4.4  4.2  2.41  0.15  28.52  20.82  24.56  25.89  63     0   190  4.4
  5  6772 K4   807  5609 K6  1415  2597 K4   391 11098 17887  4.4  4.2  3.03  0.19  29.30  23.35  26.25  27.23  68     0   248  4.3
  6  6440 K4  1059  4964 K6  1575  2644 K4   363 11292 18137  5.0  4.5  4.28  0.21  30.30  24.70  27.47  28.32  76     0   275  3.8
  7  5707 K4  1262  3932 K6  1754  2737 K4   336 11133 17907  5.5  4.6  4.88  0.23  31.54  25.06  27.84  28.78  77     0   309  2.8
  8  5606 K4  1102  4174 K6  1541  2475 K4   295 10584 17298  5.1  4.5  4.65  0.21  31.40  25.23  28.10  29.00  76     0   309  3.5
  9  5254 K4  1103  4491 K6  1795  2163 K4   298  9582 16561  6.0  5.2  4.97  0.18  30.97  25.52  28.11  29.18  79     0   298  3.2
 10  4267 K4  1136  4165 K6  1901  1740 K4   392  8210 15810  5.4  5.1  3.29  0.14  28.24  22.15  25.02  26.19  72     0   213  4.9
 11  3847 K4   927  4530 K6  1999  1456 K4   287  6878 15142  5.1  4.9  2.66  0.10  26.39  19.00  22.70  24.09  73     4   135  4.1
 12  3097 K4   888  3441 K6  2122  1451 K4   377  6214 14819  6.2  6.0  2.51  0.08  23.42  16.71  20.23  21.49  77    34    87  4.8
 13  5108 K4  1173  4796 K6   777  2011 K4   543  9098 16522  5.0  4.7  3.28  0.15  28.03  21.44  24.64  25.84  73    71  2419  4.1
 2001
  1  4034 K4   787  5896 K6  1907  1072 K4   369  6630 15096  3.9  3.7  1.83  0.07  21.76  11.81  16.86  19.01  74    82    34  3.9
  2  4962 K4   783  6284 K6  1675  1384 K4   382  7848 15772  4.5  4.4  2.60  0.08  25.97  20.05  22.97  24.19  80     1   132  4.4
  3  5344 K4  1254  5444 K6  2467  1927 K4   513  9282 16552  4.4  4.2  2.55  0.11  26.64  18.18  22.43  23.99  74     6   132  4.4
  4  6125 K4  1357  5580 K6  2264  2193 K4   492 10453 17304  4.7  4.6  2.63  0.15  27.14  20.98  24.04  25.17  69     0   172  5.1
  5  6130 K4  1734  4812 K6  2543  2507 K4   437 11098 17890  5.5  4.9  3.37  0.19  28.23  22.52  25.22  26.17  76     0   218  4.7
  6  5863 K4  1474  4402 K6  1825  2478 K4   297 11293 18141  5.3  4.4  4.36  0.21  31.10  24.71  27.49  28.40  85     0   287  3.2
  7  5798 K4  1626  4332 K6  2267  2555 K4   379 11135 17908  5.5  4.7  4.77  0.23  31.00  24.61  27.63  28.58  86     0   294  3.4
  8  5555 K4  1587  4249 K6  2071  2392 K4   331 10587 17296  5.8  5.0  4.87  0.22  31.58  25.92  28.66  29.56  82     0   323  3.3
  9  4465 K4  1583  3438 K6  2336  2161 K4   386  9587 16562  6.6  5.9  4.78  0.19  29.99  24.41  27.04  28.00  79     0   266  3.2
 10  4043 K4  1309  3484 K6  2137  1874 K4   288  8217 15806  7.3  6.5  3.99  0.14  28.49  23.50  25.85  26.78  75     0   238  5.3
 11  3792 K4   868  4401 K6  2047  1456 K4   402  6884 15139  5.6  5.4  2.74  0.11  26.07  20.60  23.19  24.29  73     0   150  4.8
