722016 MARATHON AIRPORT       FL  -5  N24 44  W081  3     2  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  6  7129 K4  1008  6800 K6  1973  2003 K4   513 11235 18013  2.9  2.0  4.12  0.15  32.83  27.43  29.94  30.97  77     0   354  2.4
  7  6553 K4  1430  5770 K6  2262  2189 K4   402 11096 17798  2.9  2.2  4.54  0.17  32.43  27.00  29.70  30.48  81     0   353  2.8
  8  6486 K4  1020  6215 K6  1871  1919 K4   492 10608 17235  3.4  2.7  4.85  0.14  32.94  27.59  30.03  31.03  77     0   370  2.7
  9  5194 K4  1423  4422 K6  2589  2112 K4   619  9686 16557  4.6  3.3  4.90  0.14  31.77  27.23  29.20  30.06  76     0   335  3.5
 10  5135 K4   728  5705 K6  1738  1625 K4   456  8385 15858  3.4  3.0  3.89  0.14  30.24  25.74  27.64  28.59  73     0   299  4.2
 11  3974 K4  1002  4567 K6  2087  1496 K4   372  7095 15247  3.3  3.0  3.04  0.15  27.53  23.30  25.25  26.05  77     0   213  3.7
 12  3894 K4   592  5146 K6  1686  1274 K4   307  6435 14950  2.7  2.5  2.85  0.13  26.26  21.58  23.70  24.65  76     1   174  3.8
 13  5547 K4  1321  5596 K6  1020  1802 K4   282  9193 16522  3.9  3.4  3.51  0.14  29.29  24.11  26.47  27.44  75     7  3069  3.5
 1999
  1  4042 K4   984  5289 K6  2107  1264 K4   311  6824 15200  3.4  3.3  2.49  0.12  24.79  19.06  21.67  22.75  76    14   125  4.2
  2  5078 K4   848  6055 K6  1752  1481 K4   368  7997 15824  2.0  1.9  2.14  0.14  24.50  18.78  21.50  22.57  70     5    98  3.3
  3  6144 K4   944  6593 K6  1579  1804 K4   398  9371 16548  1.9  1.7  1.95  0.14  25.29  19.13  22.08  23.16  67     2   122  3.5
  4  6883 K4   911  6833 K6  1572  1956 K4   391 10474 17235  2.1  1.9  2.76  0.14  28.59  22.87  25.46  26.56  71     0   222  3.3
  5  7081 K4  1143  6765 K6  2006  1999 K4   531 11063 17780  2.1  2.0  3.15  0.15  30.30  24.35  27.15  28.13  70     0   279  2.8
  6  5924 K4  1552  4728 K6  2437  2347 K4   445 11235 18012  2.7  2.3  4.72  0.15  30.71  25.77  28.08  28.65  76     0   297  2.7
  7  6719 K4  1145  5998 K6  1852  2205 K4   437 11099 17802  2.5  2.1  4.20  0.17  31.78  26.74  29.08  29.86  74     0   339  2.9
  8  5466 K4  1938  4781 K6  2721  1997 K4   483 10615 17239  2.4  1.8  4.80  0.14  31.95  26.65  29.13  29.92  78     0   340  2.4
  9  4980 K4  1630  4361 K6  2613  1945 K4   435  9696 16562  4.3  3.4  4.69  0.14  31.19  25.49  28.24  29.17  83     0   300  2.9
