702185 MEKORYUK               AK  -9  N60 22  W166 16    15  1011
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  1   404 J8   179  1386 J8  1049   233 J8    88   977  9403  5.7  4.7  0.45  0.06  -9.80 -16.70 -12.94 -12.63  81   979     0  7.6
  2  1059 J8   433  1937 J8  1368   631 J8   258  2439 12718  7.4  5.7  0.68  0.08  -1.24  -5.62  -3.18  -2.75  85   631     0  8.9
  3  2085 J8   858  2361 J8  2163  1238 J8   380  4926 16340  7.3  6.8  0.59  0.11  -4.67  -9.16  -6.71  -6.40  83   783     0  6.8
  4  3828 J8  1415  4682 J8  2977  1628 J8   422  7838 19865  5.3  4.7  0.65  0.13  -1.98  -8.83  -5.07  -4.37  82   712     0  5.6
  5  3174 J8  1471  1699 J8  2522  2258 J8   537 10280 23037  8.8  8.3  0.87  0.14   1.84  -1.25   0.26   0.54  81   559     0  4.6
  6  5133 J8  1961  4727 J8  3880  2426 J8   633 11416 24808  7.1  5.9  1.43  0.13  10.40   3.13   6.86   7.38  80   347     0  4.5
  7  3806 J8  1640  2668 J8  2800  2243 J8   482 10733 23664  8.2  7.8  1.76  0.11  11.94   5.68   9.21   9.76  80   295     0  4.5
  8  2626 J8  1013  1537 J8  1790  1891 J8   411  8549 20612  9.2  8.4  1.99  0.08  11.87   7.75   9.82  10.31  82   264     0  6.8
  9  2148 J8   766  2138 J8  2128  1319 J8   294  5743 17200  8.3  7.4  1.33  0.06   8.97   4.40   6.82   7.59  77   349     0  6.1
 10  1103 J8   513  1894 J8  1910   631 J8   198  3094 13673  7.7  6.8  0.86  0.04   4.45   0.27   2.53   3.15  78   495     0  5.7
 11   586 J8   269  1930 J8  1618   298 J8   108  1289 10225  5.6  4.9  0.75  0.03   1.43  -3.91  -0.91  -0.61  79   587     0  8.7
 12   275 J8    49  1714 J9   823   131 J8    40   623  8177  2.8  2.5  0.79  0.04  -0.54  -6.27  -3.52  -3.81  79   674     0  7.8
 13  2186 J8  1567  2390 J8  1136  1244 J8   848  5659 16644  7.0  6.1  1.01  0.08   2.72  -2.54   0.27   0.68  81  6675     0  6.5
 2001
  1   415 J8   178  1347 J8  1065   245 J8    89  1000  9474  6.1  5.3  0.55  0.06  -4.15 -10.60  -7.13  -6.83  79   797     0  8.1
  2  1219 J8   426  2532 J8  1544   643 J8   275  2454 12754  5.6  4.5  0.60  0.08  -1.53  -6.90  -4.23  -4.20  80   631     0  8.1
  3  2578 J8   840  3936 J8  2232  1142 J8   392  4905 16319  5.1  4.7  0.57  0.11  -5.19 -12.35  -8.34  -7.75  78   840     0  6.3
  4  3231 J8  1364  2695 J8  2662  1929 J8   593  7819 19842  7.6  6.8  0.73  0.13  -0.29  -5.78  -2.69  -2.20  80   641     0  5.8
  5  3590 J8  2097  2903 J8  3843  1990 J8   572 10268 23022  8.0  7.3  0.79  0.14   0.88  -2.94  -0.81  -0.52  79   600     0  5.6
  6  4987 J8  1950  4596 J8  3726  2380 J8   572 11416 24806  7.0  5.9  1.46  0.13   7.01   1.44   4.42   4.85  84   423     0  4.7
  7  3879 J8  1735  2835 J8  3028  2314 J8   537 10744 23680  8.0  7.5  2.12  0.11  11.74   5.14   8.75   9.28  84   307     0  5.1
  8  2648 J8  1154  1430 J8  1724  1913 J8   543  8567 20627  9.0  8.5  2.05  0.08  10.97   6.00   8.73   9.30  84   305     0  5.8
  9  2087 J8   800  2128 J8  2476  1317 J8   404  5763 17219  7.7  7.1  1.35  0.06   8.79   3.77   6.50   7.21  78   361     0  5.9
 10  1164 J8   607  1893 J8  1915   657 J8   200  3111 13698  8.2  6.9  0.69  0.04   1.32  -2.17  -0.39  -0.01  70   581     0  6.2
 11   555 J8   184  1927 J8  1409   293 J8   123  1299 10247  5.7  5.0  0.67  0.03  -2.83  -8.57  -5.38  -5.01  78   721     0  8.0
 12   223 J8    85  1060 J9   960   130 J8    30   624  8180  6.1  5.4  0.44  0.04 -11.89 -18.35 -14.94 -14.73  72  1037     0  7.4
 13  2215 J8  1531  2440 J8  1049  1246 J8   841  5664 16656  7.0  6.3  1.00  0.08   1.24  -4.28  -1.29  -0.88  79  7245     0  6.4
 2002
  1   389 J8   199  1094 J8  1127   241 J8    77   993  9448  6.6  5.6  0.63  0.06  -4.99 -13.35  -9.16  -8.99  79   853     0  6.8
  2   940 J8   452  1395 J8  1477   621 J8   247  2437 12725  7.3  6.7  0.56  0.08  -6.15 -13.35  -9.31  -8.93  81   786     0  7.2
  3  2435 J8   678  3341 J8  2239  1255 J8   454  4882 16294  6.0  5.3  0.72  0.11  -2.65  -8.59  -5.24  -4.75  80   742     0  6.8
  4  3388 J8  1252  3530 J8  3199  1761 J8   534  7796 19809  6.7  6.0  0.79  0.13  -0.54  -5.45  -2.83  -2.37  79   640     0  7.1
  5  4454 J8  1894  4314 J8  3954  2113 J8   578 10252 22996  6.7  6.1  1.30  0.14   6.32   1.12   3.68   4.30  78   453     0  6.6
  6  5326 J8  2108  5271 J8  3863  2238 J8   599 11413 24803  6.0  5.4  1.60  0.13  12.07   4.78   8.63   9.16  78   297     0  4.7
  7  3413 J8  1611  1903 J8  2486  2358 J8   609 10756 23698  9.0  8.1  2.10  0.11  12.72   7.67  10.30  10.70  80   252     0  5.0
  8  3683 J8  1541  4142 J8  3592  1672 J8   369  8589 20659  6.4  5.9  1.69  0.08  14.03   8.15  11.20  11.91  74   224     0  5.6
